	original_firstorder_10Percentile	original_firstorder_90Percentile	original_firstorder_Energy	original_firstorder_Entropy	original_firstorder_InterquartileRange	original_firstorder_Kurtosis	original_firstorder_Maximum	original_firstorder_MeanAbsoluteDeviation	original_firstorder_Mean	original_firstorder_Median	original_firstorder_Minimum	original_firstorder_Range	original_firstorder_RobustMeanAbsoluteDeviation	original_firstorder_RootMeanSquared	original_firstorder_Skewness	original_firstorder_TotalEnergy	original_firstorder_Uniformity	original_firstorder_Variance	original_glcm_Autocorrelation	original_glcm_JointAverage	original_glcm_ClusterProminence	original_glcm_ClusterShade	original_glcm_ClusterTendency	original_glcm_Contrast	original_glcm_Correlation	original_glcm_DifferenceAverage	original_glcm_DifferenceEntropy	original_glcm_DifferenceVariance	original_glcm_JointEnergy	original_glcm_JointEntropy	original_glcm_Imc1	original_glcm_Imc2	original_glcm_Idm	original_glcm_Idmn	original_glcm_Id	original_glcm_Idn	original_glcm_InverseVariance	original_glcm_MaximumProbability	original_glcm_SumEntropy	original_glcm_SumSquares	original_glrlm_GrayLevelNonUniformity	original_glrlm_GrayLevelNonUniformityNormalized	original_glrlm_GrayLevelVariance	original_glrlm_HighGrayLevelRunEmphasis	original_glrlm_LongRunEmphasis	original_glrlm_LongRunHighGrayLevelEmphasis	original_glrlm_LongRunLowGrayLevelEmphasis	original_glrlm_LowGrayLevelRunEmphasis	original_glrlm_RunEntropy	original_glrlm_RunLengthNonUniformity	original_glrlm_RunLengthNonUniformityNormalized	original_glrlm_RunPercentage	original_glrlm_RunVariance	original_glrlm_ShortRunEmphasis	original_glrlm_ShortRunHighGrayLevelEmphasis	original_glrlm_ShortRunLowGrayLevelEmphasis	original_glszm_GrayLevelNonUniformity	original_glszm_GrayLevelNonUniformityNormalized	original_glszm_GrayLevelVariance	original_glszm_HighGrayLevelZoneEmphasis	original_glszm_LargeAreaEmphasis	original_glszm_LargeAreaHighGrayLevelEmphasis	original_glszm_LargeAreaLowGrayLevelEmphasis	original_glszm_LowGrayLevelZoneEmphasis	original_glszm_SizeZoneNonUniformity	original_glszm_SizeZoneNonUniformityNormalized	original_glszm_SmallAreaEmphasis	original_glszm_SmallAreaHighGrayLevelEmphasis	original_glszm_SmallAreaLowGrayLevelEmphasis	original_glszm_ZoneEntropy	original_glszm_ZonePercentage	original_glszm_ZoneVariance	original_gldm_DependenceEntropy	original_gldm_DependenceNonUniformity	original_gldm_DependenceNonUniformityNormalized	original_gldm_DependenceVariance	original_gldm_GrayLevelNonUniformity	original_gldm_GrayLevelVariance	original_gldm_HighGrayLevelEmphasis	original_gldm_LargeDependenceEmphasis	original_gldm_LargeDependenceHighGrayLevelEmphasis	original_gldm_LargeDependenceLowGrayLevelEmphasis	original_gldm_LowGrayLevelEmphasis	original_gldm_SmallDependenceEmphasis	original_gldm_SmallDependenceHighGrayLevelEmphasis	original_gldm_SmallDependenceLowGrayLevelEmphasis	group
DU-6542_X1.017.jpg	-0.158074761574357	-0.158056572451981	6.43804999977355	-0.158101611588824	-0.158092546494014	-0.158100894411939	-0.158043233762238	-0.158096751940369	-0.158066103067063	-0.158066677519968	-0.158094971710331	-0.158050509411189	-0.158098313577575	-0.158065440174603	-0.158102231959158	6.43804999977355	-0.158102087780048	-0.157982612853081	-0.158095193658045	-0.158100579982644	-0.158097803837526	-0.158102277876587	-0.158101480505882	-0.158102182120963	-0.158101906616389	-0.158102184061136	-0.158101991903163	-0.158102192347292	-0.158102125451742	-0.1581013256154	-0.15810246558833	-0.158101883253472	-0.158101874603534	-0.158101844894634	-0.158101874482273	-0.158101852170283	-0.158102185758787	-0.158102053624918	-0.15810139546163	-0.158102039356562	-0.158055492624416	-0.158102117327267	-0.158101920925166	-0.158095310795993	-0.158074170912923	-0.15760729187304	-0.15810049174519	-0.15810221591231	-0.158100138593274	-0.158084011874853	-0.15810219800613	-0.158102173632706	-0.158087539473247	-0.158102124441235	-0.158100110743707	-0.158102235839504	-0.158099268223558	-0.158102137011939	-0.158101488872879	-0.158095720253347	-0.137060232237319	0.203052313618647	-0.156825954839282	-0.158102197318985	-0.158101394046921	-0.158102215750629	-0.158102167044201	-0.158100914743336	-0.15810223814346	-0.158100355367193	-0.158102241821705	-0.13920767644375	-0.158100754032335	-0.157847527334145	-0.158102117933571	-0.158100864541358	-0.157788189647361	-0.158102035072014	-0.15809521819315	-0.158077881008845	-0.157676491257353	-0.158100685843336	-0.158102220237279	-0.15810223664791	-0.158102064659653	-0.158102246470036	LOW
DU-7008_X1.39.jpg	-0.154159063036454	-0.154149733316368	6.44282456710676	-0.15417425404656	-0.154169992137127	-0.154174127149038	-0.154147467527204	-0.154171727225156	-0.154153494473067	-0.15415266551411	-0.154163994459929	-0.15415799678273	-0.154172550759548	-0.154153207117689	-0.154174638737575	6.44282456710676	-0.154174486249964	-0.154083222528235	-0.154172382704633	-0.15417400671568	-0.154166709648381	-0.154175563539415	-0.154173947898459	-0.154174489995181	-0.154174405241338	-0.154174490794871	-0.15417441491759	-0.1541744983786	-0.154174499071665	-0.15417412881506	-0.15417459160916	-0.154174399816772	-0.154174406814062	-0.154174391340055	-0.154174406760749	-0.154174395125255	-0.154174491487936	-0.154174483890878	-0.154174164334637	-0.154174371334469	-0.1541578601823	-0.154174491714515	-0.15417433954678	-0.154172709018257	-0.154170775327144	-0.154106757040373	-0.154174209050652	-0.154174502856866	-0.154173847630624	-0.154162268528354	-0.15417450100425	-0.154174487822689	-0.154172813004651	-0.154174476333805	-0.154173966651196	-0.154174514758923	-0.154173565753124	-0.154174493780381	-0.154174225910789	-0.154173124257442	-0.150947969146938	-0.0959559374824371	-0.153975865719094	-0.15417447891947	-0.154174282142345	-0.154174516171709	-0.154174504896076	-0.15417422328514	-0.154174519650362	-0.154173873967091	-0.154174521516306	-0.151435309701295	-0.154173916124098	-0.154127487251903	-0.15417449940487	-0.15417402814738	-0.154102036988371	-0.154174363110987	-0.154172402230404	-0.154167782486222	-0.154058544032477	-0.154173866609941	-0.154174507988212	-0.154174519397127	-0.154174463365494	-0.154174523009061	LOW
DU-7008_X1.40.jpg	-0.154705769422666	-0.154694280983906	6.44255665290298	-0.154728376639154	-0.154722591779421	-0.154728136346148	-0.154690998572832	-0.154725087499137	-0.154699244153571	-0.154698383997749	-0.154713770299659	-0.154705974573358	-0.154726112021693	-0.154698906393471	-0.154728893003446	6.44255665290298	-0.154728676795131	-0.154631050237662	-0.154724770705438	-0.15472785840799	-0.154723575374415	-0.154729477867554	-0.154728167734204	-0.154728698746255	-0.154728572414459	-0.154728699177072	-0.15472858613904	-0.154728709762847	-0.154728698294924	-0.154728194096068	-0.15472884376728	-0.154728561644048	-0.154728564659763	-0.154728542441943	-0.154728564639248	-0.154728547878436	-0.154728699546343	-0.15472866610678	-0.154728242757812	-0.154728589770208	-0.154707051717067	-0.154728690991559	-0.154728524819498	-0.154725173888093	-0.154722362195282	-0.154596237211474	-0.15472838892768	-0.154728729375254	-0.154727739071833	-0.154714393650037	-0.15472871058345	-0.154728693330277	-0.154725645652625	-0.154728675912983	-0.154727651534032	-0.154728739140427	-0.154727598974425	-0.154728703813477	-0.154728285347096	-0.154725357518478	-0.150256218066901	-0.0520609532550962	-0.154522310708229	-0.154728718563812	-0.15472843477886	-0.154728734770717	-0.154728731713972	-0.154728394076962	-0.154728743510136	-0.154727801232492	-0.154728742648503	-0.150906396616436	-0.154727873507081	-0.15467019520535	-0.154728707772886	-0.154728033134835	-0.154623103417876	-0.15472858018967	-0.154724799713746	-0.154718174433688	-0.154515242323192	-0.154728121206027	-0.154728732575604	-0.15472874016618	-0.154728638144741	-0.154728745766794	LOW
DU-7010_X1.098.jpg	-0.154130307128737	-0.154098475259594	6.44286427658609	-0.15417129503714	-0.154153612604359	-0.154170940793911	-0.154079717193849	-0.154162123593529	-0.154114849914137	-0.154115528046635	-0.154141675653431	-0.154110412210522	-0.154164772289255	-0.154113527356816	-0.154172255450107	6.44286427658609	-0.154172196220093	-0.153901619932327	-0.154168114806043	-0.154170888839753	-0.154158422740843	-0.154171710954616	-0.154170650612318	-0.154172222197172	-0.154171892623641	-0.154172226687739	-0.154171898080533	-0.154172259713303	-0.154172261191212	-0.154170726838276	-0.154172637091481	-0.154171854311713	-0.154171873808733	-0.154171807928132	-0.15417187352452	-0.154171826117772	-0.154172230553038	-0.154172196220093	-0.154170885542881	-0.154171903537425	-0.154124713132476	-0.15417221566027	-0.154171795706968	-0.15416776505338	-0.154158306099779	-0.154076574535725	-0.154168822326177	-0.154172226176156	-0.154169667917044	-0.154141390189776	-0.154172272332366	-0.154172209123369	-0.15416601089002	-0.154172180929427	-0.154170674827276	-0.154172323718097	-0.154169582653108	-0.154172237885736	-0.154171171972861	-0.154166984149419	-0.146403256236529	-0.106666012762875	-0.152533205791894	-0.154172142617499	-0.154171423274099	-0.154172325537061	-0.1541722605091	-0.154171366602003	-0.154172338156124	-0.154169982256751	-0.154172359642635	-0.147915049585134	-0.154169848051317	-0.154060026454338	-0.154172266932317	-0.154170454675795	-0.15398346370372	-0.154171900013182	-0.154168132938839	-0.154144755557298	-0.153976431589086	-0.154165586161938	-0.154172228961444	-0.154172352025724	-0.154172219468726	-0.154172365781639	HIGH
DU-7014_X1.101.jpg	-0.154669181355623	-0.154659570043636	6.44257117124068	-0.154677789753609	-0.154673722964584	-0.154677712155467	-0.154652176726723	-0.154675102377968	-0.15466348086536	-0.154662949845653	-0.154673300489332	-0.15465692957331	-0.154676099546305	-0.154662990308221	-0.154678099776511	6.44257117124068	-0.154678030205398	-0.15454040988482	-0.154675095470497	-0.154677514046259	-0.154656235351414	-0.154679130763992	-0.154677204752127	-0.154678021650275	-0.154677955332222	-0.154678023255681	-0.154677959282365	-0.154678030469445	-0.154678038591532	-0.154677675812033	-0.154678111869865	-0.154677951318707	-0.154677962598796	-0.154677948097333	-0.154677962493177	-0.154677950706118	-0.154678024660411	-0.154678024903334	-0.154677709895224	-0.15467783326856	-0.154661512922826	-0.15467803521173	-0.154677773900225	-0.154675289112029	-0.154675652271756	-0.154608217194479	-0.154677928188187	-0.154678045308889	-0.154677479815202	-0.154658675938136	-0.154678032761374	-0.154678021977693	-0.154676938951822	-0.154678010190633	-0.154677016285917	-0.154678049406899	-0.154677124999361	-0.154678037049498	-0.154677508564643	-0.154675818663634	-0.151427715891681	-0.0538720357484464	-0.154561625187254	-0.154678031768557	-0.154677636416216	-0.154678046016535	-0.154678029297077	-0.154677625653659	-0.154678043840787	-0.154677472020533	-0.154678051371409	-0.151734301112479	-0.154677516285378	-0.154623783939421	-0.154678035665891	-0.154677621090926	-0.154607014175075	-0.154677826097042	-0.154675122667342	-0.154672986041001	-0.15453286915573	-0.154677770879527	-0.154678046692495	-0.154678049343527	-0.154677954043672	-0.154678052902881	HIGH
DU-7014_X1.105.jpg	-0.155503408339358	-0.155483856058747	6.4419490541449	-0.155515296882831	-0.155505090255969	-0.155515362582699	-0.155476287433995	-0.155509831578898	-0.155492586194088	-0.155492055402229	-0.155507823370463	-0.1554842765379	-0.155511205116099	-0.15549151775656	-0.155515857024135	6.4419490541449	-0.155515769816759	-0.15527431178662	-0.155512083328857	-0.155514972020638	-0.15549041477667	-0.155516849039576	-0.155514288636895	-0.155515765654015	-0.155515614786095	-0.155515765801183	-0.15551565311277	-0.155515776439305	-0.15551578390281	-0.155515103399349	-0.155515941687612	-0.155515607743069	-0.155515625550361	-0.15551560318087	-0.155515625550361	-0.155515608058428	-0.155515765927326	-0.155515760334954	-0.155515150619158	-0.155515419809912	-0.155492678363118	-0.155515772360657	-0.155515387369945	-0.155512680241063	-0.15550864605895	-0.155374018115993	-0.155515166996821	-0.15551577885706	-0.155514668539809	-0.155497300942734	-0.155515781548127	-0.155515760923624	-0.155512608633463	-0.15551575707624	-0.155515148853146	-0.15551580063788	-0.155514796323424	-0.155515770132118	-0.155515113133441	-0.155513324646389	-0.147369344246105	0.00799179853298165	-0.154996096793443	-0.155515738343894	-0.155515497115004	-0.155515799334395	-0.155515804317073	-0.155515682083783	-0.155515810855524	-0.155514883572848	-0.155515810329925	-0.149385052682957	-0.155514796470591	-0.15541369759836	-0.155515769017848	-0.155515183206292	-0.155415571505752	-0.155515408414927	-0.155512139820231	-0.155504772205538	-0.155308592484854	-0.155514650753541	-0.155515786656949	-0.155515806881996	-0.15551572530904	-0.155515811570338	HIGH
DU-7018_X1.23.jpg	-0.153679363210341	-0.153653523330262	6.4429332508184	-0.1537109868733	-0.153698661348628	-0.153710819306584	-0.153639458585409	-0.153703972392537	-0.153666285287237	-0.153666279726757	-0.15368884873594	-0.153662354681682	-0.153706222064831	-0.153665247505319	-0.153711659495191	6.4429332508184	-0.153711670223648	-0.153419980956796	-0.153705861418606	-0.153710407176851	-0.153684996794829	-0.153710883121275	-0.153709957693773	-0.153711609777954	-0.153711463798985	-0.153711621618506	-0.153711409535237	-0.153711657990591	-0.153711708721798	-0.153710563851567	-0.153711885904875	-0.153711442505616	-0.153711478158109	-0.153711420427237	-0.153711477438517	-0.153711432987382	-0.153711631365701	-0.153711674181401	-0.153710713297658	-0.153711264275861	-0.153682576088696	-0.153711669798434	-0.153711262738551	-0.153705948489189	-0.153708156261627	-0.153646873191808	-0.153711445612943	-0.153711715721462	-0.153710228423757	-0.153679873891414	-0.153711665677137	-0.153711617497209	-0.153710508344888	-0.153711598100944	-0.153709210103521	-0.153711730767468	-0.153709455222586	-0.153711682947335	-0.153710871804062	-0.153705424103167	-0.152428095964709	-0.131473845026719	-0.153626521277045	-0.153711700217534	-0.153710798929058	-0.153711719254002	-0.153711681213774	-0.15371041277004	-0.153711730603924	-0.153710135956236	-0.153711732697282	-0.152666065331098	-0.153710071552788	-0.153663210734012	-0.153711696194363	-0.153710584719723	-0.153637288264443	-0.153711252108221	-0.153705820238341	-0.153699257497558	-0.153480100643254	-0.153710722586932	-0.153711717062519	-0.15371172893578	-0.153711458238505	-0.153711743065943	HIGH
DU-7301_X1.24.jpg	-0.153844728656272	-0.153769998070408	6.44291658572042	-0.153870535638051	-0.153835971165741	-0.153870632846196	-0.153743141766113	-0.153850481743718	-0.153812698193038	-0.153816120853871	-0.153857572975717	-0.153757737583665	-0.153856649644299	-0.153806788288129	-0.153871797300521	6.44291658572042	-0.153872075788719	-0.152608353791327	-0.153863186176848	-0.153870138748581	-0.153570941770222	-0.15385171631635	-0.153864256809257	-0.153871949330556	-0.153871616545916	-0.1538719708156	-0.153871591149193	-0.153872019098564	-0.153872117649524	-0.153869839008871	-0.15387249445515	-0.153871599206085	-0.153871681760029	-0.153871588288413	-0.15387168035883	-0.153871606737527	-0.153871989673396	-0.15387207561357	-0.153870079898244	-0.153870135946184	-0.153843115935199	-0.15387207812405	-0.153870275598966	-0.153861020916506	-0.153863361034742	-0.153751686332858	-0.153869589362008	-0.153872078065667	-0.153869193523436	-0.153828799890278	-0.153872037489294	-0.153871961415893	-0.153868477802926	-0.153871903791605	-0.153866479226821	-0.15387214292948	-0.153870171443212	-0.153872063644999	-0.153870350971768	-0.153856958433415	-0.150721592448983	-0.123347305650687	-0.153033782464246	-0.153872105505804	-0.153871154792632	-0.15387211543096	-0.153872139368101	-0.15387140951884	-0.153872167100154	-0.153869750149534	-0.153872156474399	-0.152034489857504	-0.153869010725417	-0.153790110172862	-0.153872077715367	-0.153869782785782	-0.153788367081947	-0.153870060047932	-0.153862603278278	-0.1538476620653	-0.153524826576585	-0.153865170273903	-0.153872036905461	-0.153872144097146	-0.153871680242064	-0.153872165115123	HIGH
DU-8158_X1.41.jpg	-0.155080149868345	-0.155072211520202	6.44224130514559	-0.155098185936168	-0.155093977958659	-0.155097296072949	-0.155066833929524	-0.155095721834493	-0.155076903852182	-0.155077333035133	-0.155097947132731	-0.155067346081017	-0.1550965859621	-0.155076576408124	-0.15509861907549	6.44224130514559	-0.155098423279974	-0.154987372613867	-0.155091500873944	-0.155097526400279	-0.155069173245488	-0.155100124736861	-0.155097781246862	-0.155098426596155	-0.155098343064246	-0.155098427850926	-0.155098353960269	-0.155098434521699	-0.155098436211799	-0.15509806254607	-0.155098528027758	-0.155098338173199	-0.155098346841364	-0.155098331566445	-0.155098346751737	-0.155098334088791	-0.155098428939248	-0.155098415431252	-0.155098095515822	-0.155098281606067	-0.155083749128197	-0.155098428209432	-0.15509819368246	-0.155091763735697	-0.155095124128093	-0.154916715323219	-0.155098383613841	-0.155098454905329	-0.155097789274837	-0.155088771605833	-0.155098439284708	-0.155098425085308	-0.155097071136013	-0.155098417390232	-0.155096429666268	-0.155098457555713	-0.155097673759067	-0.155098438055544	-0.155097825740023	-0.155092528019371	-0.152486597409282	-0.0173326109840524	-0.155047119758922	-0.155098450756901	-0.155098068243755	-0.155098448721099	-0.155098431512809	-0.155097330515137	-0.15509845747889	-0.155097832449208	-0.155098456595428	-0.15277762365411	-0.1550978584537	-0.155057482952328	-0.155098436058154	-0.155098007310531	-0.155034958452838	-0.155098271759955	-0.155091527019277	-0.15509197994045	-0.154742139319279	-0.155098302655493	-0.155098455763182	-0.155098455033366	-0.155098246318829	-0.155098459117775	HIGH
DU-A5TU_X1.89.jpg	-0.153558266930567	-0.153529555385452	6.44294595390552	-0.153576661699137	-0.15355946026162	-0.153576812321383	-0.153516500343741	-0.153567842934929	-0.153543979512012	-0.153543946957941	-0.153571870904562	-0.153521989666581	-0.153570124202034	-0.153542123667427	-0.15357738722055	6.44294595390552	-0.153577325501468	-0.15304379943162	-0.153567442047295	-0.153575884100757	-0.153472661513677	-0.153579132300148	-0.153574064986901	-0.153577218626739	-0.153577141227287	-0.153577244164024	-0.153577074138216	-0.153577276718095	-0.153577345907429	-0.153576286587454	-0.153577470658258	-0.153577130129309	-0.153577177051086	-0.153577122706789	-0.153577175666822	-0.153577131083973	-0.15357726347212	-0.153577334475318	-0.153576443510488	-0.153576501029045	-0.153557204674998	-0.153577325835601	-0.153576490837997	-0.153567466964047	-0.153575517199192	-0.153502658682068	-0.153577287123942	-0.153577349797689	-0.153576171263942	-0.153533059100888	-0.153577286551143	-0.15357724984428	-0.153576696568271	-0.153577228889386	-0.153571826154648	-0.153577354356213	-0.153575443451333	-0.153577330274793	-0.153576133339881	-0.153567895632428	-0.153269913398449	-0.141077120509705	-0.153567029297951	-0.153577342566103	-0.153576375729284	-0.153577344833432	-0.153577315214955	-0.153575914459099	-0.153577353759548	-0.153575993529215	-0.153577348174758	-0.153363598287095	-0.153575995390811	-0.15353332819704	-0.153577325501468	-0.153576500551712	-0.153533328936905	-0.153576498499183	-0.153567564363728	-0.153569801215052	-0.153270907538682	-0.15357705595185	-0.153577350203421	-0.153577345239164	-0.153576751485366	-0.15357735939207	LOW
DU-A5TU_X1.90.jpg	-0.153627165518725	-0.153600434780361	6.44293933991573	-0.153647974539339	-0.153633370868702	-0.153648022248934	-0.153587785413099	-0.153640024698416	-0.153615312130798	-0.153616664157225	-0.15364482689943	-0.153591604090008	-0.153642247239977	-0.153613737570975	-0.153648565169323	6.44293933991573	-0.153648606434901	-0.153198437029581	-0.15363885919049	-0.153647171686386	-0.15355922870277	-0.153645656769523	-0.153645782165325	-0.153648519321334	-0.153648427052553	-0.153648540586591	-0.153648370655468	-0.153648566959328	-0.153648627461491	-0.153647620333189	-0.153648758561442	-0.153648415811323	-0.153648457267834	-0.153648407935302	-0.153648456074498	-0.153648415524922	-0.153648557221702	-0.153648608654507	-0.153647763461973	-0.153647898165801	-0.153628490742813	-0.153648608749974	-0.153647843343921	-0.153639083466158	-0.153646210978876	-0.153549046415592	-0.153648564501055	-0.153648636244447	-0.15364744183391	-0.153609972069142	-0.153648576673088	-0.153648544620068	-0.153647637517235	-0.15364851781773	-0.153643602703213	-0.153648640254058	-0.153646174868512	-0.153648610778646	-0.153647620357056	-0.153638987951502	-0.153211003698621	-0.135396082587106	-0.153636131294773	-0.153648632855372	-0.153647169872514	-0.153648624788417	-0.153648586172046	-0.153646264774487	-0.153648640516592	-0.153647345149784	-0.153648632449637	-0.153290035370068	-0.153647289707369	-0.153608024854185	-0.153648614143855	-0.153647617779449	-0.153598072857092	-0.153647899550071	-0.153638971793725	-0.153640092169664	-0.153297928408172	-0.153648358626636	-0.153648636912716	-0.153648630588032	-0.153648047810202	-0.153648644860337	LOW
DU-A5TU_X1.92.jpg	-0.153503831242731	-0.153477840564808	6.44294951551992	-0.153520309758944	-0.15350525260793	-0.153520483307635	-0.153469109321444	-0.15351265026555	-0.153491324772177	-0.153491038955941	-0.153510125860041	-0.153479871086521	-0.153514389508923	-0.153489800682885	-0.153520848821848	6.44294951551992	-0.153520857167292	-0.153065653347759	-0.153516202338402	-0.15351998580951	-0.153443776979271	-0.153519587360234	-0.153518056367168	-0.153520776068255	-0.153520699984607	-0.15352079476936	-0.153520650094688	-0.153520819683862	-0.153520873655129	-0.153520009729056	-0.153520984663751	-0.153520691740688	-0.153520729142898	-0.153520685913091	-0.153520728026111	-0.153520693689989	-0.153520809835831	-0.15352085883232	-0.153520132920808	-0.153520151926491	-0.153503463271586	-0.153520858812015	-0.153520152941752	-0.153515896237254	-0.153518965858148	-0.153483005927773	-0.153520646703717	-0.153520863868014	-0.153519878699489	-0.15348275414308	-0.153520825876953	-0.153520798911624	-0.153520085244158	-0.153520774748416	-0.153518001502471	-0.153520874589169	-0.153519078349051	-0.153520860619179	-0.153519858394272	-0.153516132569676	-0.153071905933269	-0.145719108000579	-0.15346650869015	-0.153520846710106	-0.153519702653257	-0.153520869939274	-0.153520846283696	-0.153519906964352	-0.153520881188364	-0.153519775630207	-0.153520877817698	-0.153158798881436	-0.153519747487176	-0.153482821353349	-0.153520860152159	-0.153519998581491	-0.153478681789649	-0.153520142870364	-0.153516281589665	-0.153513848192139	-0.153377528101695	-0.153520018927319	-0.153520863400994	-0.153520875056189	-0.153520584752499	-0.153520886021006	LOW
DU-A5TU_X1.42.jpg	-0.153724159297074	-0.153699614840814	6.4429271809381	-0.153748546668814	-0.153734386153849	-0.153748328018616	-0.153674778188646	-0.153740644142827	-0.153712132455067	-0.153713055852575	-0.153741983247453	-0.153682083086343	-0.153742944981064	-0.153710663147945	-0.153749135268251	6.4429271809381	-0.153749229676748	-0.153368227630865	-0.153742386974539	-0.15374792788554	-0.153685192313779	-0.153745797777371	-0.153746883577365	-0.153749158030312	-0.153749025928542	-0.153749172318692	-0.153748976927288	-0.153749205395268	-0.153749259626829	-0.153748150042088	-0.153749424951274	-0.15374901038372	-0.153749052430711	-0.153748997234904	-0.153749051583343	-0.153749006380636	-0.15374918383121	-0.153749239377653	-0.153748291757104	-0.153748654489104	-0.15372167332351	-0.153749234614859	-0.153748551519266	-0.15374210202509	-0.15374599784391	-0.153676458198238	-0.153749069757928	-0.153749267223923	-0.153747845603172	-0.153710634454307	-0.153749215096173	-0.153749171675861	-0.153747971276632	-0.153749150929951	-0.15374572718284	-0.15374927815205	-0.15374742872727	-0.153749245893621	-0.153748088564069	-0.153741930126237	-0.152634680294027	-0.128108692130419	-0.153682758701721	-0.153749257815214	-0.153748464678642	-0.153749269444611	-0.153749234293444	-0.153747736000487	-0.153749284726457	-0.15374776434349	-0.153749278181269	-0.152886618355505	-0.15374773792898	-0.153693249411401	-0.153749244783277	-0.153748245297954	-0.153673758658685	-0.153748657907796	-0.153742442111907	-0.15373838327699	-0.153505283991498	-0.153748564521984	-0.153749268012851	-0.153749273739891	-0.153748922082116	-0.153749287122464	LOW
DU-A5TU_X1.91.jpg	-0.153639548607398	-0.153618306188683	6.44293850289394	-0.153652937498342	-0.153640233846711	-0.153653082888993	-0.153609740697266	-0.15364658904733	-0.153629727689035	-0.153630469186496	-0.153646914930017	-0.153616250470743	-0.153648011981026	-0.153628430942158	-0.15365338036851	6.44293850289394	-0.153653398852841	-0.153284852224527	-0.153648370738069	-0.153652547305946	-0.153590602785531	-0.153651610583805	-0.153651106607421	-0.15365334689457	-0.153653264528804	-0.15365335700185	-0.153653239774534	-0.153653374475452	-0.153653412386317	-0.153652700182837	-0.15365351248265	-0.153653258327389	-0.15365328623376	-0.15365325416456	-0.153653285651306	-0.153653259475164	-0.153653365070543	-0.153653401165523	-0.153652787550849	-0.153652825718679	-0.153635346702797	-0.153653399126936	-0.153652845642012	-0.153648576138553	-0.153651427676301	-0.153594654451412	-0.153653299510271	-0.153653412917378	-0.153652534063696	-0.15362239804385	-0.153653382013085	-0.153653357755613	-0.153652632995122	-0.153653342080764	-0.153651140252671	-0.153653418964615	-0.153652042404489	-0.153653400874297	-0.153652652695752	-0.153648545319915	-0.153060943751977	-0.134801421979359	-0.153622453685282	-0.153653408394798	-0.153652763087806	-0.153653413294259	-0.15365338716951	-0.153652343430119	-0.153653422133846	-0.153652478799146	-0.153653419204448	-0.153227593027917	-0.153652454610198	-0.153608630832281	-0.153653399949224	-0.153652758942108	-0.153606655989711	-0.153652816759175	-0.153648460795646	-0.153646852624632	-0.153458624408951	-0.153653011452795	-0.153653413414176	-0.153653416138002	-0.153653183636303	-0.15365342412104	LOW
DU-A5TW_X1.20.jpg	-0.153711036875501	-0.153690241938174	6.44293685247324	-0.153730407470233	-0.153718558448577	-0.15373038408699	-0.15367453512381	-0.153724350900492	-0.153701621790648	-0.153702851634213	-0.153714355216564	-0.153691126829124	-0.153725835990851	-0.153700594056177	-0.153730823700814	6.44293685247324	-0.153730902456108	-0.153453705322113	-0.153728841854797	-0.153730335948922	-0.153696603286481	-0.1537282705692	-0.153729212978062	-0.153730883674298	-0.153730741295344	-0.153730885731669	-0.153730754834176	-0.153730901128772	-0.153730919490259	-0.153730179411713	-0.153731071448157	-0.153730733353448	-0.153730756095145	-0.153730726672521	-0.153730755962411	-0.153730732468557	-0.153730887523573	-0.153730899093523	-0.153730246287346	-0.153730497618499	-0.153710152117285	-0.153730902987043	-0.153730508591146	-0.153728082419262	-0.153725730578217	-0.153695376097589	-0.153728425801195	-0.153730903562222	-0.153729821738791	-0.153710082675468	-0.153730904314379	-0.153730880820525	-0.153728451485155	-0.153730857503648	-0.153729588171825	-0.153730935418296	-0.153730037453082	-0.153730913229656	-0.153730161559038	-0.153726489704041	-0.150515957847897	-0.134100960345203	-0.152451330232224	-0.153730905774449	-0.153730447113348	-0.153730928405535	-0.153730925419028	-0.153730608959902	-0.153730942320446	-0.153729911422489	-0.153730943161092	-0.151277357354761	-0.153729855364647	-0.153669490847193	-0.15373090811941	-0.153730066344772	-0.153660509535884	-0.153730485694593	-0.153728737349176	-0.153720402959518	-0.153645293216574	-0.153726754950103	-0.153730876794271	-0.153730939179083	-0.153730846221288	-0.153730945218463	HIGH
