original_firstorder_10Percentile	original_firstorder_90Percentile	original_firstorder_Energy	original_firstorder_Entropy	original_firstorder_InterquartileRange	original_firstorder_Kurtosis	original_firstorder_Maximum	original_firstorder_MeanAbsoluteDeviation	original_firstorder_Mean	original_firstorder_Median	original_firstorder_Minimum	original_firstorder_Range	original_firstorder_RobustMeanAbsoluteDeviation	original_firstorder_RootMeanSquared	original_firstorder_Skewness	original_firstorder_TotalEnergy	original_firstorder_Uniformity	original_firstorder_Variance	original_glcm_Autocorrelation	original_glcm_JointAverage	original_glcm_ClusterProminence	original_glcm_ClusterShade	original_glcm_ClusterTendency	original_glcm_Contrast	original_glcm_Correlation	original_glcm_DifferenceAverage	original_glcm_DifferenceEntropy	original_glcm_DifferenceVariance	original_glcm_JointEnergy	original_glcm_JointEntropy	original_glcm_Imc1	original_glcm_Imc2	original_glcm_Idm	original_glcm_Idmn	original_glcm_Id	original_glcm_Idn	original_glcm_InverseVariance	original_glcm_MaximumProbability	original_glcm_SumEntropy	original_glcm_SumSquares	original_glrlm_GrayLevelNonUniformity	original_glrlm_GrayLevelNonUniformityNormalized	original_glrlm_GrayLevelVariance	original_glrlm_HighGrayLevelRunEmphasis	original_glrlm_LongRunEmphasis	original_glrlm_LongRunHighGrayLevelEmphasis	original_glrlm_LongRunLowGrayLevelEmphasis	original_glrlm_LowGrayLevelRunEmphasis	original_glrlm_RunEntropy	original_glrlm_RunLengthNonUniformity	original_glrlm_RunLengthNonUniformityNormalized	original_glrlm_RunPercentage	original_glrlm_RunVariance	original_glrlm_ShortRunEmphasis	original_glrlm_ShortRunHighGrayLevelEmphasis	original_glrlm_ShortRunLowGrayLevelEmphasis	original_glszm_GrayLevelNonUniformity	original_glszm_GrayLevelNonUniformityNormalized	original_glszm_GrayLevelVariance	original_glszm_HighGrayLevelZoneEmphasis	original_glszm_LargeAreaEmphasis	original_glszm_LargeAreaHighGrayLevelEmphasis	original_glszm_LargeAreaLowGrayLevelEmphasis	original_glszm_LowGrayLevelZoneEmphasis	original_glszm_SizeZoneNonUniformity	original_glszm_SizeZoneNonUniformityNormalized	original_glszm_SmallAreaEmphasis	original_glszm_SmallAreaHighGrayLevelEmphasis	original_glszm_SmallAreaLowGrayLevelEmphasis	original_glszm_ZoneEntropy	original_glszm_ZonePercentage	original_glszm_ZoneVariance	original_gldm_DependenceEntropy	original_gldm_DependenceNonUniformity	original_gldm_DependenceNonUniformityNormalized	original_gldm_DependenceVariance	original_gldm_GrayLevelNonUniformity	original_gldm_GrayLevelVariance	original_gldm_HighGrayLevelEmphasis	original_gldm_LargeDependenceEmphasis	original_gldm_LargeDependenceHighGrayLevelEmphasis	original_gldm_LargeDependenceLowGrayLevelEmphasis	original_gldm_LowGrayLevelEmphasis	original_gldm_SmallDependenceEmphasis	original_gldm_SmallDependenceHighGrayLevelEmphasis	original_gldm_SmallDependenceLowGrayLevelEmphasis	CBX5	CCNI	DDB1	DYNC1H1	GNAS	GOLGA2	GPR107	MAGED1	MPHOSPH8	PDHA1	PTPN11	SF3B1	SF3B2	SPTAN1	TPR	UBE2G1	USP47	WNK1	YWHAB	YY1AP1	ZNF24	group
06-0157_X000032.jpg	-0.153898368274598	-0.153853213236654	6.44290260243493	-0.15392242809266	-0.153896426122429	-0.153922666297624	-0.153839132633424	-0.153909363720553	-0.153875962878862	-0.153875062448563	-0.153904194731107	-0.153858554155121	-0.153912331911714	-0.153873157245838	-0.153923546092556	6.44290260243493	-0.153923521087347	-0.153356677514814	-0.153916842414466	-0.153921920753959	-0.153870171623861	-0.153923559007868	-0.153920016328096	-0.153923428495243	-0.153923178928689	-0.153923443352707	-0.153923132802575	-0.153923492683372	-0.153923567164907	-0.153921823257921	-0.153923851787308	-0.153923155428648	-0.153923215683919	-0.153923135715803	-0.153923214761396	-0.153923155137325	-0.153923455636819	-0.153923528758848	-0.153922027815098	-0.153922669307959	-0.153881293649584	-0.153923525020205	-0.153922617452497	-0.153916646451312	-0.153916432037713	-0.153826774719169	-0.153922411487259	-0.153923529535709	-0.153921256198041	-0.153865385723931	-0.153923495499492	-0.153923436895051	-0.153920383054979	-0.153923384456942	-0.15392018689761	-0.153923576924222	-0.153920271429783	-0.153923523320822	-0.153922579240653	-0.15391644106872	-0.150944759423426	-0.117788755680137	-0.153502813783743	-0.153923522349746	-0.15392194386557	-0.153923569786813	-0.153923526671035	-0.153922239606792	-0.153923607707334	-0.153921294895423	-0.153923602366416	-0.151537656821653	-0.153921055185291	-0.153835523143617	-0.153923546238218	-0.153921585101511	-0.153803912189366	-0.153922650857514	-0.153916874702746	-0.153903850047651	-0.153657016490385	-0.153920137178514	-0.153923529681371	-0.153923592995531	-0.15392328142577	-0.153923612319945	0.970731568000316	2.39778882500001	0.936961511464908	1.71744078385671	2.6808078282264	-0.0274140688040786	0.260160861285979	2.61043977750708	-0.451958999060181	1.1419082106749	0.507966999823483	1.55498541269654	1.34663176202802	1.82468854143429	0.644641601592468	1.09787985269729	1.12789975874059	1.1965893476856	2.31027882339859	0.911055001010838	0.272825960460197	HIGH
06-0162_X000061.jpg	-0.154294991454317	-0.154285564088473	6.44276057104978	-0.154304024179535	-0.154299760592332	-0.154303916995931	-0.154279020387476	-0.154301281359535	-0.154290092695567	-0.154290000495929	-0.154303753359042	-0.154279574938408	-0.154302344921676	-0.154289551132218	-0.154304320720101	6.44276057104978	-0.154304284862838	-0.154162842721416	-0.154300535932172	-0.154303679648132	-0.154279512196516	-0.154304569036917	-0.154303413075499	-0.154304265664284	-0.154304207003887	-0.154304267949034	-0.154304198341801	-0.154304280492976	-0.154304296197859	-0.154303882380862	-0.154304363209793	-0.15430420159147	-0.154304216752892	-0.154304197421247	-0.154304216597618	-0.15430420061546	-0.154304269923235	-0.154304283964465	-0.154303928109132	-0.154304073645479	-0.154277929297427	-0.154304286493217	-0.154304053016184	-0.154300671908061	-0.154302881549522	-0.154254306492462	-0.154304251290324	-0.154304302331192	-0.154303740338186	-0.154272530821741	-0.154304282877545	-0.154304267272482	-0.154303774077065	-0.154304260340595	-0.154302825007509	-0.154304305159402	-0.154302950968208	-0.154304291162536	-0.154303861529747	-0.154300836831508	-0.152315502049702	-0.0828397387199828	-0.154244028711673	-0.154304297883693	-0.154303799919139	-0.154304301643549	-0.154304292959281	-0.154303842985564	-0.154304306601234	-0.154303645166156	-0.154304305237039	-0.152506346682538	-0.15430371708032	-0.154248029841012	-0.154304291162536	-0.154303927055485	-0.154226888041462	-0.154304073512386	-0.15430053111867	-0.154299841856226	-0.15414723264505	-0.154304132749517	-0.154304303007744	-0.154304303329384	-0.154304161064888	-0.154304307654881	0.110735738475041	2.48183280248971	0.934883801219436	1.3010566793224	2.25774242800432	-0.499370487850459	-0.474807919692091	2.05961114343789	-0.491805836604639	0.808458746620629	-0.218918806524044	1.18981643117073	0.891870780153934	0.721040946088047	-0.258534761354316	1.1652642455745	0.400810037246504	0.529096188133828	2.30238243519103	0.717351415029433	0.0727216237934339	HIGH
06-0162_X000111.jpg	-0.153903962337472	-0.153898927879008	6.44289070018526	-0.153910563977862	-0.153908157719525	-0.153910472767824	-0.153895206757535	-0.153909146869008	-0.153901736140069	-0.153901955850403	-0.15391071143034	-0.153895206757535	-0.153909627240253	-0.15390151537785	-0.153910705526404	6.44289070018526	-0.153910697938235	-0.153844736110787	-0.153908080846749	-0.153910318882426	-0.153901145478918	-0.153910452794157	-0.153910304976863	-0.153910689881885	-0.153910656762688	-0.153910691487075	-0.15391065290172	-0.153910696606657	-0.153910704140104	-0.153910490789726	-0.153910741643171	-0.153910653552309	-0.153910660441248	-0.153910650804029	-0.153910660350044	-0.153910652281534	-0.153910692709208	-0.153910697269406	-0.153910514289946	-0.153910604429857	-0.153891135181814	-0.153910698965799	-0.153910578193519	-0.153908151085957	-0.153909678162463	-0.153865147751084	-0.15391068307807	-0.153910709265766	-0.153910393560227	-0.153890506810867	-0.153910698923238	-0.153910691310747	-0.153910276162492	-0.153910686580302	-0.153909706241121	-0.153910710378455	-0.153909472406334	-0.153910702255222	-0.153910474646625	-0.153908413540546	-0.152971088621111	-0.113509938910893	-0.153886766542643	-0.15391070797675	-0.153910015580625	-0.153910706274276	-0.153910695767581	-0.153910139575445	-0.153910710591264	-0.153910339999182	-0.153910709697465	-0.153046140430846	-0.153910395274861	-0.153867646921932	-0.153910702352506	-0.153910487220611	-0.153846728224112	-0.153910602028153	-0.153908086081857	-0.153908033882792	-0.153793123937064	-0.153910638078037	-0.153910709557619	-0.15391070888271	-0.153910608132738	-0.153910711326976	0.110735738475041	2.48183280248971	0.934883801219436	1.3010566793224	2.25774242800432	-0.499370487850459	-0.474807919692091	2.05961114343789	-0.491805836604639	0.808458746620629	-0.218918806524044	1.18981643117073	0.891870780153934	0.721040946088047	-0.258534761354316	1.1652642455745	0.400810037246504	0.529096188133828	2.30238243519103	0.717351415029433	0.0727216237934339	HIGH
06-0162_X000109.jpg	-0.154157632166675	-0.154150191241903	6.44281612027973	-0.154163769692068	-0.154160295234488	-0.154163720918764	-0.154144003525514	-0.154161673379913	-0.154154086370207	-0.15415434249467	-0.154163976534111	-0.154144003525514	-0.154162416540317	-0.154153655846132	-0.154163959764617	6.44281612027973	-0.154163961464281	-0.154052886785614	-0.154161366547506	-0.154163539156553	-0.154143652564506	-0.154163470002948	-0.154163281661393	-0.154163952237534	-0.154163903503393	-0.154163953067784	-0.154163905892321	-0.15416395949831	-0.154163967957467	-0.154163679288748	-0.154164020239754	-0.15416390039387	-0.154163909855593	-0.154163898404401	-0.154163909800765	-0.154163900158893	-0.154163953796212	-0.154163959811612	-0.154163705371148	-0.154163796745704	-0.15414359672624	-0.154163962928968	-0.154163764130956	-0.154161326256856	-0.154162443296316	-0.154114558078696	-0.154163911649247	-0.154163972711826	-0.154163541913612	-0.154141507165746	-0.154163962028224	-0.154163952315859	-0.154163341149629	-0.154163948086281	-0.154163002039273	-0.154163975077257	-0.154163047068617	-0.154163966202975	-0.154163626285866	-0.154161276042363	-0.152405195168028	-0.0939689150611975	-0.154105295020267	-0.15416397073019	-0.154163576204526	-0.154163972085222	-0.154163965349227	-0.15416360926573	-0.154163975954503	-0.154163508319795	-0.154163975077257	-0.152632747263351	-0.154163556450829	-0.154103661698117	-0.154163964103851	-0.154163709874865	-0.154090870176658	-0.15416379474057	-0.154161376385192	-0.154160373802821	-0.154045754839369	-0.154163820995286	-0.1541639729703	-0.154163973831881	-0.154163886193452	-0.154163976400958	0.110735738475041	2.48183280248971	0.934883801219436	1.3010566793224	2.25774242800432	-0.499370487850459	-0.474807919692091	2.05961114343789	-0.491805836604639	0.808458746620629	-0.218918806524044	1.18981643117073	0.891870780153934	0.721040946088047	-0.258534761354316	1.1652642455745	0.400810037246504	0.529096188133828	2.30238243519103	0.717351415029433	0.0727216237934339	HIGH
06-0162_X000015.jpg	-0.15439471369301	-0.154391037942096	6.44270635143384	-0.154400384511523	-0.154398792879999	-0.154400182488667	-0.154389065587947	-0.154399049756714	-0.154392922284423	-0.154392472381477	-0.154400496276764	-0.154389065587947	-0.154399747234933	-0.154392612566548	-0.154400582150374	6.44270635143384	-0.154400486249137	-0.154293694837139	-0.154397931593286	-0.154400168041173	-0.154332379206286	-0.154405248224789	-0.154399837891502	-0.154400482680969	-0.154400453270479	-0.154400484200578	-0.154400456457624	-0.154400486033971	-0.154400489960749	-0.154400338712564	-0.154400522258048	-0.15440045277739	-0.154400457336218	-0.154400451562599	-0.154400457264496	-0.154400452445676	-0.15440048526296	-0.154400484142304	-0.154400351954232	-0.1544003282815	-0.154389682952726	-0.154400487925638	-0.15440032556503	-0.154398003171811	-0.154399237435177	-0.154330523333097	-0.154400360596729	-0.154400493905457	-0.15440024468058	-0.15439037727966	-0.15440048866527	-0.154400484128856	-0.154399903140563	-0.15440047955658	-0.154399658133834	-0.15440049546541	-0.154399874362123	-0.154400491050026	-0.15440024104069	-0.154398567995765	-0.153043225063529	-0.0734246992381661	-0.154352575848296	-0.154400493667878	-0.154399865320672	-0.154400490973821	-0.154400481932371	-0.15440000493645	-0.154400495375757	-0.154400230887548	-0.154400495156109	-0.153114886772679	-0.154400270123948	-0.154362543269984	-0.154400488302178	-0.154400320244157	-0.154352774486772	-0.154400322875456	-0.154397944583928	-0.154398227881223	-0.15427074525493	-0.15440029996477	-0.154400492959623	-0.154400494550955	-0.154400410654181	-0.154400496169181	0.110735738475041	2.48183280248971	0.934883801219436	1.3010566793224	2.25774242800432	-0.499370487850459	-0.474807919692091	2.05961114343789	-0.491805836604639	0.808458746620629	-0.218918806524044	1.18981643117073	0.891870780153934	0.721040946088047	-0.258534761354316	1.1652642455745	0.400810037246504	0.529096188133828	2.30238243519103	0.717351415029433	0.0727216237934339	HIGH
06-0162_X000040.jpg	-0.154860891286002	-0.154796587726505	6.44252973723805	-0.154926453711337	-0.154894279672664	-0.154923121179366	-0.154708788635654	-0.154905221665277	-0.154835245171565	-0.154838632361561	-0.15492890466624	-0.154708788635654	-0.154914587231396	-0.154829641240015	-0.154928511672562	6.44252973723805	-0.154928499677475	-0.154054651031137	-0.154911799919413	-0.154924468215277	-0.154836157911127	-0.154923855476551	-0.154923783382368	-0.154928537146665	-0.154927834011974	-0.154928577583711	-0.154927820532959	-0.154928626429684	-0.154928623585488	-0.154925251853078	-0.15492951653934	-0.154927762536094	-0.154927827581618	-0.154927673624057	-0.154927825603047	-0.154927703920927	-0.154928606396652	-0.154928412991331	-0.154925643115505	-0.154927532403548	-0.154860878672612	-0.154928620988614	-0.154926727372447	-0.154909357991741	-0.154897605774279	-0.154560439458269	-0.154925266692361	-0.15492872943904	-0.154922802134783	-0.15486993990977	-0.154928667979676	-0.154928546915859	-0.154914283520738	-0.154928432282399	-0.154920746275789	-0.154928830964468	-0.154924657168813	-0.154928720040827	-0.154924397728683	-0.154903742436087	-0.145005940701209	-0.0492718121246237	-0.153898296431577	-0.154928695185028	-0.154925194845499	-0.154928743412698	-0.154928508828367	-0.154921689559543	-0.154928856933213	-0.154923740966751	-0.154928870288567	-0.146608583260979	-0.154923531361879	-0.154735471274006	-0.154928671071194	-0.154924051602408	-0.154593551215965	-0.154927490853555	-0.154911878938595	-0.154868832157297	-0.154172500040966	-0.154921907449681	-0.154928747740822	-0.154928855078302	-0.154928115463707	-0.15492889761758	0.110735738475041	2.48183280248971	0.934883801219436	1.3010566793224	2.25774242800432	-0.499370487850459	-0.474807919692091	2.05961114343789	-0.491805836604639	0.808458746620629	-0.218918806524044	1.18981643117073	0.891870780153934	0.721040946088047	-0.258534761354316	1.1652642455745	0.400810037246504	0.529096188133828	2.30238243519103	0.717351415029433	0.0727216237934339	HIGH
06-0164_X000028.jpg	-0.153492045786654	-0.153450474337223	6.44294995218613	-0.153517678450644	-0.153493413268543	-0.153517937798143	-0.153433335230878	-0.153505635821669	-0.153469190131952	-0.153466884119893	-0.153497151052374	-0.153454850279268	-0.153508279729387	-0.15346685213905	-0.153518725431245	6.44294995218613	-0.153518605348102	-0.152869256208358	-0.153511972368082	-0.153517231922225	-0.15340958630054	-0.153521831146713	-0.153514252088023	-0.153518465317956	-0.153518333091574	-0.153518498976244	-0.153518239446414	-0.153518544340176	-0.153518639699247	-0.153517135615033	-0.153518832933554	-0.153518317629912	-0.153518381628065	-0.15351830446562	-0.153518379513026	-0.153518319635552	-0.153518527164604	-0.153518614099986	-0.153517358715145	-0.153517512383644	-0.153493228275593	-0.15351860221201	-0.153517745986016	-0.153511581815254	-0.15351522150505	-0.153462512043263	-0.153517681440871	-0.153518615996227	-0.153516973449914	-0.153472824534152	-0.153518553748452	-0.153518504008577	-0.153517180869567	-0.153518464698031	-0.153514811442815	-0.153518643455264	-0.153515223693021	-0.153518597252609	-0.15351779076649	-0.153511540608467	-0.153061598954121	-0.146516320105881	-0.153398413317114	-0.153518623398863	-0.153516886550999	-0.153518630509768	-0.153518582192075	-0.153517322139563	-0.153518657932339	-0.153516826782924	-0.153518645752633	-0.153178701497092	-0.153516677089239	-0.153473916878685	-0.153518616142092	-0.15351711501164	-0.15346424112383	-0.153517550308475	-0.153511893418794	-0.153506311138925	-0.153305096352996	-0.153515258153565	-0.153518594007119	-0.153518642288346	-0.15351822898062	-0.153518662928206	0.655274265193233	2.55085098870418	0.954262720616628	1.59401054828022	2.65124309496949	-0.0277133875035512	0.110696247075068	2.14327754042463	-0.155416987391949	1.05092813093681	0.255258516071152	1.37641271224353	1.20066440910755	0.946670904063997	0.630541324873466	1.21756897286122	1.10180143307153	1.12784389317951	2.32972073612057	0.845226663880793	0.341919255473134	LOW
06-0164_X000044.jpg	-0.153464559840149	-0.153412528346639	6.4429510500853	-0.153487294053377	-0.153464963185059	-0.153487275902856	-0.153398411274756	-0.153473554068652	-0.153444745319727	-0.153448829388622	-0.153476660187476	-0.153410108277173	-0.153477595665328	-0.153441012886924	-0.153488030843526	6.4429510500853	-0.153488282087071	-0.152646678528048	-0.153481122674567	-0.153486798342482	-0.153315951521834	-0.15347364377256	-0.153483190260915	-0.153488030077171	-0.153488001802692	-0.153488132930123	-0.153487808035797	-0.153488158986204	-0.153488325607987	-0.153486628171264	-0.15348850884758	-0.153487984378192	-0.153488055810576	-0.153487958685121	-0.153488051212444	-0.153487977682667	-0.15348820133742	-0.153488289387614	-0.153486944474343	-0.153486983679468	-0.153448727503698	-0.153488286806206	-0.153487090525535	-0.153480877844207	-0.153484967196921	-0.153427275201265	-0.153487895521308	-0.153488302980337	-0.153486499544572	-0.153406944843037	-0.153488215575495	-0.153488165641395	-0.153486860739939	-0.153488113609902	-0.153483660561082	-0.15348832617267	-0.153481323621002	-0.153488290194304	-0.153487097382399	-0.153479917681646	-0.153200111549102	-0.149080534869932	-0.153448916309451	-0.153488298059529	-0.153482921633205	-0.153488305440741	-0.153488226264135	-0.153485494449388	-0.15348834396018	-0.153486177634998	-0.153488321493869	-0.153251658060691	-0.1534861382282	-0.153427596868832	-0.153488306005424	-0.153486406815577	-0.153399216593205	-0.153487004209724	-0.153481072498461	-0.153475501821227	-0.153262210491254	-0.153486585941052	-0.153488302133313	-0.153488321897214	-0.153487657346138	-0.153488352914437	0.655274265193233	2.55085098870418	0.954262720616628	1.59401054828022	2.65124309496949	-0.0277133875035512	0.110696247075068	2.14327754042463	-0.155416987391949	1.05092813093681	0.255258516071152	1.37641271224353	1.20066440910755	0.946670904063997	0.630541324873466	1.21756897286122	1.10180143307153	1.12784389317951	2.32972073612057	0.845226663880793	0.341919255473134	LOW
06-0164_X000062.jpg	-0.15368171346234	-0.153632888558618	6.44293631932998	-0.153712085258413	-0.153688772484565	-0.153710777515721	-0.153563474840073	-0.153698565995524	-0.153654910531427	-0.15365347737344	-0.153694066751233	-0.153582887151191	-0.153702732465742	-0.153651799208557	-0.15371310364002	6.44293631932998	-0.153713341352593	-0.153077477983892	-0.153705262360482	-0.15371140747463	-0.15359660618441	-0.153707622073961	-0.153709516009624	-0.153713201878079	-0.153712967636192	-0.153713274056581	-0.153712864633292	-0.153713275644861	-0.153713399766002	-0.153711359532104	-0.153713763129171	-0.153712922281974	-0.153712986695552	-0.153712893457633	-0.153712984577845	-0.153712908928657	-0.153713310587021	-0.153713316293064	-0.153711614892233	-0.153712418973689	-0.153673232753039	-0.153713363000261	-0.15371206355192	-0.153703808084253	-0.153704691638535	-0.15359998557365	-0.153712196496839	-0.153713394118784	-0.153710526567481	-0.153668613152419	-0.153713353470581	-0.153713279350848	-0.153710177498832	-0.153713232996602	-0.153708616278417	-0.153713447296752	-0.153710126026795	-0.153713395236463	-0.153710702866561	-0.153699699262717	-0.151891721901662	-0.133452967598389	-0.153470054269319	-0.153713388530392	-0.153711096642351	-0.153713419472439	-0.153713312763553	-0.153709215236452	-0.153713463179552	-0.153710506566918	-0.153713456002879	-0.152274232668474	-0.153710498272567	-0.153624063604333	-0.153713391412826	-0.153711060817813	-0.153572999931712	-0.153712431562279	-0.153705120121184	-0.153687836458218	-0.153385667658733	-0.153709613541781	-0.153713391530476	-0.153713451179214	-0.153712945459097	-0.15371347541519	0.655274265193233	2.55085098870418	0.954262720616628	1.59401054828022	2.65124309496949	-0.0277133875035512	0.110696247075068	2.14327754042463	-0.155416987391949	1.05092813093681	0.255258516071152	1.37641271224353	1.20066440910755	0.946670904063997	0.630541324873466	1.21756897286122	1.10180143307153	1.12784389317951	2.32972073612057	0.845226663880793	0.341919255473134	LOW
06-0164_X000014.jpg	-0.153667180165349	-0.153627054623016	6.44293556912582	-0.153692560499706	-0.153662721771756	-0.15369287102682	-0.153603276523856	-0.153678667179286	-0.153646698305185	-0.153645073963786	-0.153685756805317	-0.153611078712643	-0.153681066129419	-0.153643853552846	-0.1536935804687	6.44293556912582	-0.153693493864405	-0.152954178480573	-0.153681011142564	-0.153691494757871	-0.153594183555817	-0.153694072786813	-0.153689034504827	-0.153693349969751	-0.153693220341958	-0.153693389240768	-0.153693123074671	-0.153693430332296	-0.153693528045422	-0.153692035412401	-0.153693729527659	-0.1536932049605	-0.153693268455455	-0.153693189504735	-0.153693266337718	-0.153693202619843	-0.153693418851932	-0.153693495276229	-0.153692255917117	-0.153692375624985	-0.153667544936251	-0.153693499103017	-0.153692382646955	-0.153680583842692	-0.153690163481544	-0.15357910575168	-0.153693394145001	-0.153693540083085	-0.153691769171997	-0.153645055201379	-0.153693450617987	-0.153693396745731	-0.153692287348792	-0.153693363716465	-0.153686614414478	-0.153693548888412	-0.153691057352306	-0.153693503412798	-0.153692072862907	-0.153678697682129	-0.152920143289655	-0.132870062048958	-0.153653580838833	-0.153693535810458	-0.15369241136644	-0.153693533506954	-0.153693477702728	-0.153689732243424	-0.153693555910382	-0.153691590873406	-0.153693542126515	-0.153100692440008	-0.153691540605018	-0.153642617054537	-0.153693507648272	-0.153692105817866	-0.153628966976641	-0.153692344230464	-0.153680827642515	-0.153680854578643	-0.153268809359829	-0.153692927053966	-0.153693540417464	-0.153693536367757	-0.153692720778956	-0.153693557842353	0.655274265193233	2.55085098870418	0.954262720616628	1.59401054828022	2.65124309496949	-0.0277133875035512	0.110696247075068	2.14327754042463	-0.155416987391949	1.05092813093681	0.255258516071152	1.37641271224353	1.20066440910755	0.946670904063997	0.630541324873466	1.21756897286122	1.10180143307153	1.12784389317951	2.32972073612057	0.845226663880793	0.341919255473134	LOW
06-0164_X000066.jpg	-0.153741732336786	-0.153695095710978	6.44292557314457	-0.153764619507355	-0.153736329313064	-0.153764833239599	-0.153672725296972	-0.153750666283905	-0.153713968378048	-0.153708745455117	-0.153747798889737	-0.153690545796265	-0.153753761666716	-0.153711051844801	-0.153765759564319	6.44292557314457	-0.1537655480312	-0.15294857455891	-0.153755148063645	-0.153763750170317	-0.153621981311489	-0.153771304204136	-0.153760396504014	-0.153765421429823	-0.153765267870202	-0.153765460786586	-0.153765184303435	-0.153765490285199	-0.153765582989712	-0.153764093537214	-0.153765804153483	-0.153765255357936	-0.15376531560639	-0.153765242618175	-0.153765313331433	-0.153765255737096	-0.153765491801838	-0.153765541623404	-0.153764302074972	-0.153764264159016	-0.15374253130181	-0.153765551140309	-0.15376459095664	-0.153754133015589	-0.153760787000445	-0.153650532822548	-0.153765093380973	-0.153765596374044	-0.153763849775534	-0.153727047979957	-0.153765507726539	-0.153765467156466	-0.153763337758465	-0.153765411420011	-0.153759602923057	-0.153765607142176	-0.153762927356158	-0.153765552088208	-0.153764406305935	-0.153753855963699	-0.15283478267066	-0.127294234546743	-0.153693544114229	-0.153765590762483	-0.15376412170877	-0.153765581928065	-0.153765515347646	-0.153762462961529	-0.153765612639989	-0.153763715287638	-0.153765601341034	-0.153001992036363	-0.153763629180502	-0.153721223406638	-0.153765566534187	-0.153763735345179	-0.1537056823767	-0.153764302340384	-0.153754877419552	-0.153751048362993	-0.153388403932337	-0.153764175701091	-0.153765589549172	-0.153765595653641	-0.153764929925287	-0.153765617834475	0.655274265193233	2.55085098870418	0.954262720616628	1.59401054828022	2.65124309496949	-0.0277133875035512	0.110696247075068	2.14327754042463	-0.155416987391949	1.05092813093681	0.255258516071152	1.37641271224353	1.20066440910755	0.946670904063997	0.630541324873466	1.21756897286122	1.10180143307153	1.12784389317951	2.32972073612057	0.845226663880793	0.341919255473134	LOW
06-0166_X000038.jpg	-0.160758993359648	-0.160647815632255	6.43360135448072	-0.160815901195474	-0.160753939826585	-0.160813160917171	-0.160622547966939	-0.160782596391174	-0.160703980346044	-0.160693297429825	-0.160819635756408	-0.160622547966939	-0.160792055847038	-0.160695882564664	-0.160820777602204	6.43360135448072	-0.160818622523029	-0.160052368443826	-0.16080381213368	-0.160813519970695	-0.160800135183023	-0.160822552908369	-0.160815142154808	-0.160819225409523	-0.16081753222327	-0.160819228946996	-0.160818033786427	-0.160819294390249	-0.160818865850646	-0.160814116287596	-0.160820942347381	-0.160817409675093	-0.160817311889229	-0.160817132994158	-0.160817311636552	-0.160817190099082	-0.160819232231793	-0.160818529790697	-0.160814536236194	-0.160818409769287	-0.160635006694677	-0.16081878019326	-0.160818012056235	-0.160804894095109	-0.160683106980403	-0.159878706054195	-0.160791297564402	-0.160818818600112	-0.160807199011539	-0.160748342280687	-0.160819321173975	-0.160819134193251	-0.160754519719504	-0.160818890612958	-0.160815706129098	-0.160819338355987	-0.160807317769566	-0.160818865850646	-0.160816092471701	-0.160804001388493	-0.0902555743643913	0.331948320248702	-0.147900315876212	-0.160818351653656	-0.160814898069161	-0.16081933961937	-0.160818987388116	-0.16081597245029	-0.160819199636505	-0.160810160381914	-0.16081959861294	-0.101939342806754	-0.16081024679733	-0.160073166764501	-0.160818949739295	-0.160811101097094	-0.159717124893382	-0.160818394608688	-0.160803641324263	-0.160672398291165	-0.159861301433648	-0.160784641303328	-0.16081898031317	-0.160819566270328	-0.160819223893463	-0.160819610741419	0.836207824429773	2.38601170592136	0.907878248705844	1.25412833420481	2.42603016916252	0.247706040853663	0.402171949830772	2.73794628382738	-0.0926383116627482	1.16056788674725	0.263270602587128	1.60125190928785	1.16403425387485	1.53282802508595	0.518263122462677	1.4925829327232	1.01149156465201	1.03539938619991	2.32797596489171	0.955734697450186	0.131255102949736	LOW
